country_code,location_code,Gender_Equality_in_STEM,Women_Voter_Turnout,Air_Pollution_Index,Water_Quality_Index,Adult_Education_Level,Public_Education_Expenditure,Student_Performance_Score,Access_to_Basic_Housing,High_Housing_Cost_Burden,Average_Number_of_Rooms,Life_Expectancy,Self_Reported_Health,Household_Disposable_Income,Net_Financial_Wealth,Employment_Rate,Job_Market_Insecurity,Long_Term_Unemployment_Rate,Average_Earnings,PS_FSAFEN,PS_REPH,SC_SNTWS,SW_LIFS,WL_EWLH,WL_TNOW,composite_score,CG_SENG_rank,CG_VOTO_rank,EQ_AIRP_rank,EQ_WATER_rank,ES_EDUA_rank,ES_EDUEX_rank,ES_STCS_rank,HO_BASE_rank,HO_HISH_rank,HO_NUMR_rank,HS_LEB_rank,HS_SFRH_rank,IW_HADI_rank,IW_HNFW_rank,JE_EMPL_rank,JE_LMIS_rank,JE_LTUR_rank,JE_PEARN_rank,PS_FSAFEN_rank,PS_REPH_rank,SC_SNTWS_rank,SW_LIFS_rank,WL_EWLH_rank,WL_TNOW_rank,2014_treatment,2014_mh_impact_score,2014_age,2014_gender,2016_has_benefits,2016_age,2016_what_is_your_gender,avg_age,benefit_coverage_change
AUSTRALIA,AUS,1.032005129306426,1.9148738117375892,-1.0930869194139916,0.9136274499513684,0.3901400040811896,1.8639406824327778,0.5041159616223903,-0.5799366797917058,-0.3000536476048899,1.0857451935259228,0.7248889410535837,1.294071844008178,1.044052548952167,1.4786670451163233,0.595157650495075,-0.60554460621028,-0.38468846671491946,0.9534874044677704,-1.2546962911151232,-0.3876739738051608,0.4215054584981343,0.702907289157175,0.7592565361050139,-1.447474574267802,1.5763026388267092,-1.1529324932663152,-1.6814732983868517,1.2170681089994027,-1.0717013060178608,-0.13222795817933594,-1.419820193132995,-0.39006257565759106,1.1178504210000828,0.5035309704599155,-1.1174858277815005,-1.0845425908278319,-1.4073870281354908,-1.2412838527289034,-1.7446897763383964,-0.5496423609706655,0.5100265622812785,0.46672632919845275,-1.0367462560568432,1.2123935313029293,0.016369813413223716,-0.08050331497946382,-0.632918580269825,-1.0744405381571813,1.963224977211642,1.2003481130212097,0.8683949129528526,-0.26768645037973027,Male,0.5786501034625031,1.5024791180623454,Male,0.4961395709633832,-1.0774476081487239
AUSTRIA,AUT,-1.5069865695729812,0.5674442813840187,-0.21174982208543291,0.9136274499513684,0.522462051225819,-0.31738928029040825,0.25155687150540756,-0.49469271764881007,0.27652002818490007,-0.09767949837949497,0.4585255506401923,0.21476085921837887,0.9966872205324339,0.19727654614657034,0.48049424994097795,-0.8128074120031364,-0.289585627984874,0.7963577454188406,0.9670584061954509,-0.4531963355750471,0.23114815466026667,0.8441613855428285,-0.2894607744224962,-1.112213919198421,0.4063396057009493,1.4995841376202776,-0.6797445248797911,-0.11064255536358196,-1.0717013060178608,-0.4705167445873825,0.40655036157284097,0.20825949691631387,-0.03870054719840486,-0.5872123351781825,0.2400015716281502,-0.1849758458323951,0.004903787554479202,-1.1486287784138314,-0.7316440997548114,-0.4689256506183301,1.3697368879995544,-0.33398117051568543,-0.7364473405093438,-1.2357087915202933,0.789843497188047,0.234021264475185,-0.7975166011449497,-0.19076228875897758,1.7637359875917493,-0.9553316841200149,-0.16495731316076512,-0.7757509493771843,Male,-0.8860693667933252,1.0412967679367477,M,-0.03780808555088381,0.668713240824949
BELGIUM,BEL,-0.23749072013327782,1.5780164291491965,-0.11560395692231717,-0.4568137249756834,0.12549590979193084,1.1368306948583824,0.5356858478870131,-0.5081522906187409,-0.05295064369497971,1.0857451935259228,0.4851618896815299,0.4460417845304787,0.764575182882954,1.0040699580456482,-0.3221495539377013,-0.7868995612790294,0.027423834448610903,0.886892915410871,-1.1158366225332124,-0.3549127929202176,-0.1495664530154686,0.27914500000021736,-0.4351159564402059,1.1452078249354032,0.9824600318262174,0.3501602642360874,-1.5145185028023416,-0.276606388408955,0.824385620013739,0.5443496146367571,-1.158910113889304,-0.5610117392501354,0.055073855628499556,0.049054593110707936,-1.319664802161661,-0.5120910258307357,-0.5247052683292596,-0.963318629783687,-1.2944472534123586,0.8225417150190378,1.26227309728477,-0.9567536702933485,-0.93664661754101,1.1307901205421553,-0.4133377886839003,0.5485458439298339,-0.22142352808201302,0.1627090110003039,-1.2285988567066408,-0.3749563541204545,-0.16495731316076512,-0.15881548630884718,Male,1.6527777149834437,-0.33311795867518196,Male,-0.24519254734961565,1.3506902247588726
BRAZIL,BRA,0.12522237970663777,0.9043016639724113,-0.2918713763880292,-1.405580692232873,-1.396207632371307,-1.0444992678648035,-2.6213027785752705,0.2994220875771139,-0.8766273233946784,-1.359999169745274,-1.1662911308814934,0.3946460233500117,-1.40089015214607,-0.9012594917803171,-1.2394567583704776,0.4566772734781092,1.6547390749405002,-1.0713941757640257,-1.8795647997337221,2.577212896282196,-1.482067579880542,-0.7096336746993515,-0.24576421981718327,-0.22563574245939458,-1.2734639859402719,-0.26876028297078425,-1.0136541160488113,0.2212851107271642,1.4014555540233564,1.3054993840548619,1.2762506257184771,1.6613273874529402,-1.0702189782943534,1.0186041981223506,1.3375445754061654,1.368821259159723,-0.37759164169488774,1.2912881785497359,1.106846202193176,1.3068419771330508,-0.636253872009756,-0.8974420036478568,0.9652465142598193,1.4572037635852515,-1.5305775541364228,1.334857292566456,0.8484636076062979,-0.4558657635784387,0.03483141088601288,0.20541897587910593,-0.8883038714402972,-0.6305896639493407,Male,-0.03978700620106889,-1.0043437553926353,Male,-0.8484927998550164,-0.24058940442028245
CANADA,CAN,1.3947182291463407,-0.10627048379276649,-1.0289896759719146,0.7027903461164373,0.9194281926597071,-0.31738928029040825,1.0723739143856013,-0.5754501554683955,1.1413805418695828,2.2691698854313405,0.4851618896815299,1.6024464110909777,0.7138109535812491,1.1831994977043019,0.2511674488327839,-0.4241896511415306,-0.543193197931662,0.9637909886677002,0.4116197318678074,-0.338532202477746,0.4215054584981343,0.5616531927715229,-0.5807711384579156,-0.978109657170668,1.1138317835277178,-1.3297669353254213,-0.01192534254175068,1.134086192476716,-0.7419470580123652,-1.3162387106074989,0.40655036157284097,-1.4157575572128567,0.8990434810706392,-1.223479263467073,-1.5796091977932964,-0.5120910258307357,-1.6721915560773601,-0.8706635554686148,-1.407007884143868,-0.0653420988566526,0.187635190136925,1.267433828912591,-1.1368458945726763,-0.3380712731517783,-0.49927930910332513,-0.08050331497946382,-0.5506195698322626,0.6045481356994058,1.1652690187320713,0.834158916711963,0.16657652605068743,-0.19813000111222195,Male,2.982649995914132,0.2750011392055884,Male,-0.0017031275308550036,0.6443569199701661
CHILE,CHL,-1.5069865695729812,-1.8747717423818275,1.582972994292723,-2.2489291075725975,-0.7345973966481602,-0.31738928029040825,-1.4216471005196027,0.6628305577652487,-0.7118919874547393,0.6123753167637552,0.0856168040614429,-0.6332692002593204,-0.7676712631026298,-0.8193287641285234,-1.3541201589245746,0.4048615720298951,-0.3741214846338033,-1.2039770606895934,-2.157284136897544,-0.14196511716808705,-0.5302810606912038,-0.5683795783136981,0.060111662420007234,-0.22563574245939458,-0.49383624899330514,1.4995841376202776,1.6576226133033503,-1.4383532197265665,1.5663326780261042,0.9672105976468154,0.40655036157284097,1.3194290602678516,-1.1639933811212577,0.6853215213995985,-0.7997760108983907,0.46925451416428626,0.9758537233413336,0.8897828565177563,1.181886622680849,1.3875586874853865,-1.1019302984404888,0.3777588292302152,1.3656450683231518,1.6204105851067998,-0.8430453907810244,1.0989638579754692,0.6838655867311731,-0.6326014134580794,0.03483141088601288,-0.9553316841200149,0.19671596597900118,-0.12252516495188591,,-0.8860693667933252,-1.5690257748533512,Male,-1.0982968106580349,-0.24058940442028245
COLOMBIA,COL,-1.325630019653024,-1.3694856684992387,1.4547785074085695,-0.14055806922328687,-1.2638855852266777,-2.4987192430135945,-2.4318834609875335,1.0531581738932452,-0.8766273233946784,-1.5177891286659964,-0.9532004185507811,0.9086036351546783,-1.40089015214607,-0.9012594917803171,-1.1247933578163805,0.4566772734781092,-0.35298752047157095,-1.0713941757640257,-1.532415628278945,3.248817104423531,-2.0531394913941448,-1.2746500602419615,2.390594574703363,-0.22563574245939458,-1.2738712248244155,1.3227496955611715,1.32371302213433,-1.2723893866811935,0.2473156860041217,1.2209271874528502,1.9720108370349863,1.575852805656668,-1.445316589601971,1.0186041981223506,1.5397235497863262,1.1234848741609675,-1.1425825001936214,1.2912881785497359,1.106846202193176,1.1454085564283798,-0.636253872009756,0.2887913292619776,0.9652465142598193,1.2939969420637034,-1.6165190745558478,1.4921195822937803,1.506855691106797,-1.5162796628562831,0.03483141088601288,-0.9553316841200149,2.366755640817598,-0.7031703066632625,Male,-0.8860693667933252,-1.5157538862249815,Male,-1.1218632267715267,0.668713240824949
COSTA RICA,CRI,-0.600203819973193,-0.2746991750869628,0.6375386535220875,0.38653469036404076,-2.322461962383713,-1.0444992678648035,-2.1477544846059278,-0.29279912309984635,-1.2884656632445277,-1.0444192519038293,0.058980465020105274,0.3689481427597788,-1.2492187687032512,-0.9051052635705056,-1.4687835594786716,0.4566772734781092,-0.226183735498177,-0.12177241922000356,-1.7407051311518114,1.1029597564597533,-1.6724248837184097,-0.42712548192804595,2.1429807652732564,-0.22563574245939458,-1.1865700971955466,0.6154119273247467,0.4054616464195246,-0.9404617205904473,-0.4121928100068695,1.5592159738608968,0.8703905024505135,1.490378223860396,-0.41379815850602253,1.4124837251583304,0.9331866266458442,0.5510333091638714,-0.3481689163680133,1.260403153778045,1.181886622680849,1.5489921081900573,-0.636253872009756,-0.422948670483923,0.06434976761732124,1.3756003528244776,-1.3586945132975732,1.4134884374301182,0.6015665762936108,-1.4279118379164628,0.03483141088601288,-0.9553316841200149,-0.8883038714402972,1.6919909028961648,Male,-0.6039752465959064,-1.3559382203398735,Male,0.5042194850594366,-0.08903896354607733
CZECHIA,CZE,-0.9629169198131082,-0.6115565576753553,0.5574170992194912,0.5973717941989718,1.0517502398043366,0.40972070728398713,0.37783641656389894,-0.5350714365586028,1.3472997117945076,-0.3343644367605787,-0.2606556034759651,-0.4790819167179206,-0.13668176065919257,-0.8265447028853796,0.709821051049172,-0.8128074120031364,-0.543193197931662,-0.9648732979323984,1.1059180747773618,-0.4204351546901039,0.9925773700117372,0.42039909638587075,-0.4059849200366639,-0.30013811025258985,-1.014789948477476,1.0574980324725123,0.9898034309653099,-0.8574798040677608,-0.6595084960109913,-1.5699553004135338,-0.6370899554019225,-0.13363883026877468,0.2426226612823084,-1.587060365346439,0.4999459672597854,0.6328121041634566,0.8875855473607104,0.24119733631225115,0.9942855714616666,-0.7917924920276721,1.3697368879995544,1.267433828912591,0.9652465142598193,-1.4805190238026156,0.27419437467149815,-1.4172327776617213,-0.30372253851957537,-0.014026638879336832,0.23432040050590555,-0.5684147974536413,0.19671596597900118,-0.5338154736641116,,-0.6039752465959064,-1.363041138823656,,-1.02288427909486,0.3656123590765385
DENMARK,DNK,-0.23749072013327782,1.325373392207902,-0.5642846610168563,1.0190460018688339,0.25781795693656023,1.1368306948583824,0.567255734151636,-0.5350714365586028,1.3061158778095234,0.6123753167637552,0.32534385543349664,0.13766721744767893,0.6428726029155839,-0.7370120948576434,0.709821051049172,-0.24283469607278124,-0.416389412958268,1.1977429593249302,0.8976285719044955,-0.4531963355750471,0.8022200661738695,1.2679236746997862,-0.9012125388968769,-0.22563574245939458,-0.21224948122045798,0.3501602642360874,-1.2640863094255763,0.6361946933405969,-1.2365784300206086,0.03691643502468734,-1.158910113889304,-0.6464863210464075,0.2426226612823084,-1.4961650898765975,-0.7997760108983907,0.14213933416594557,0.09317196353510232,-0.6853534068384705,0.9567653612178303,-0.7917924920276721,-0.3496837634369974,0.6446613291349279,-1.3370451716043426,-1.072501969998745,0.789843497188047,-1.1027081982070726,-1.4559086846454488,1.3114907352179688,0.03483141088601288,2.526920295877348,3.4517754782368963,1.0387651184708664,Male,2.1605471313387974,0.1508952008625745,Male,0.746616907941072,-1.786403901337176
